obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3760043408.18,9,3.45329999924,empty,empty,3760044975.08,3760044975.1,3760043409.0,3760043408.18,port_timestamp,30.1669998169,10.3480997086,31.072042509,1023.97079331,29,29,29,29,29,29,29,21,29,29,47.13475,-124.27115
1,3760050606.43,9,3.4509999752,empty,empty,3760131070.74,3760131070.76,3760050606.0,3760050606.43,port_timestamp,29.4810009003,10.3240003586,31.0699525789,1023.97006858,29,29,29,29,29,29,29,21,29,29,47.13475,-124.27115
2,3760057807.78,9,3.4528400898,empty,empty,3760131070.74,3760131070.76,3760057808.0,3760057807.78,port_timestamp,29.0799999237,10.3489999771,31.0671310516,1023.96189894,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
3,3760065008.33,9,3.45322990417,empty,empty,3760131070.74,3760131070.76,3760065009.0,3760065008.33,port_timestamp,28.7900009155,10.3572998047,31.0640523175,1023.95680752,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
4,3760072205.39,9,3.45424008369,empty,empty,3760131070.74,3760131070.76,3760072206.0,3760072205.39,port_timestamp,29.4710006714,10.366900444,31.0656507244,1023.95953217,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
5,3760079407.22,9,3.45490002632,empty,empty,3760131070.74,3760131070.76,3760079408.0,3760079407.22,port_timestamp,30.1959991455,10.3753995895,31.0646762733,1023.96063839,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
6,3760086606.89,9,3.45127010345,empty,empty,3760131070.74,3760131070.76,3760086608.0,3760086606.89,port_timestamp,30.7700004578,10.3341999054,31.0634013222,1023.96911478,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
7,3760093807.66,9,3.45297002792,empty,empty,3760131070.74,3760131070.76,3760093809.0,3760093807.66,port_timestamp,30.1550006866,10.3596000671,31.058928275,1023.95860799,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
8,3760101008.14,9,3.45233988762,empty,empty,3760131070.74,3760131070.76,3760101009.0,3760101008.14,port_timestamp,29.2000007629,10.3572998047,31.0549987965,1023.95160884,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
9,3760108206.61,9,3.44425988197,empty,empty,3760131070.74,3760131070.76,3760108208.0,3760108206.61,port_timestamp,28.3980007172,10.2594995499,31.0581784096,1023.9666948,29,13,29,29,29,29,29,21,29,29,47.13475,-124.27115
