obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3758387407.28,9,3.43634009361,empty,empty,3758446475.82,3758446475.83,3758387407.0,3758387407.28,port_timestamp,31.1079998016,10.5935001373,30.69493972,1023.6403587,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
11,3758394606.54,9,3.43639993668,empty,empty,3758446475.82,3758446475.83,3758394607.0,3758394606.54,port_timestamp,30.5590000153,10.5888004303,30.6997090745,1023.64236829,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
12,3758401806.61,9,3.42873001099,empty,empty,3758446479.62,3758446479.89,3758401807.0,3758401806.61,port_timestamp,28.6319999695,10.4947004318,30.7036009271,1023.65245384,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
13,3758409004.91,9,3.42605996132,empty,empty,3758446479.63,3758446479.89,3758409005.0,3758409004.91,port_timestamp,28.1130008698,10.4552001953,30.7105684594,1023.66212772,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
14,3758416206.05,9,3.42934989929,empty,empty,3758446479.63,3758446479.89,3758416206.0,3758416206.05,port_timestamp,28.6700000763,10.4898996353,30.7137882167,1023.66135995,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
15,3758423405.12,9,3.43678998947,empty,empty,3758446479.63,3758446479.89,3758423405.0,3758423405.12,port_timestamp,29.0939998627,10.570599556,30.7194896419,1023.65419136,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
16,3758430605.42,9,3.43640995026,empty,empty,3758446479.63,3758446479.9,3758430605.0,3758430605.42,port_timestamp,30.5520000458,10.5631999969,30.7213520478,1023.66348624,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
17,3758437804.45,9,3.43462991714,empty,empty,3758446479.63,3758446479.9,3758437804.0,3758437804.45,port_timestamp,30.7670001984,10.5389995575,30.7239866099,1023.67057568,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
18,3758445006.49,9,3.43515992165,empty,empty,3758446479.63,3758446479.9,3758445007.0,3758445006.49,port_timestamp,29.5450000763,10.5411996841,30.7278945065,1023.66770822,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
19,3758452207.37,9,3.43564009666,empty,empty,3758490574.07,3758490574.09,3758452207.0,3758452207.37,port_timestamp,28.875,10.5427999496,30.7315821816,1023.66728198,29,13,29,29,29,29,29,21,29,21,47.13475,-124.27115
20,3758459406.48,9,3.43935990334,empty,empty,3758490574.07,3758490574.09,3758459407.0,3758459406.48,port_timestamp,29.1439990997,10.580499649,30.7366145334,1023.66608352,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
21,3758466605.61,9,3.44185996056,empty,empty,3758490574.07,3758490574.09,3758466606.0,3758466605.61,port_timestamp,29.9459991455,10.6020002365,30.7429586115,1023.67102788,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
22,3758473806.71,9,3.44416999817,empty,empty,3758490574.07,3758490574.09,3758473807.0,3758473806.71,port_timestamp,31.172000885,10.6218004227,30.7486739082,1023.67770506,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
23,3758481007.75,9,3.44301009178,empty,empty,3758490574.07,3758490574.09,3758481008.0,3758481007.75,port_timestamp,30.6979999542,10.6034002304,30.7528694125,1023.68191972,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
