obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3758142605.05,9,3.36348009109,empty,empty,3758144016.06,3758144016.4,3758142605.0,3758142605.05,port_timestamp,28.579000473,10.6134996414,29.9587400563,1023.05260189,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
1,3758149806.37,9,3.3680100441,empty,empty,3758167120.93,3758167120.94,3758149806.0,3758149806.37,port_timestamp,28.3700008392,10.6198997498,29.9982904599,1023.08136416,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
2,3758157006.97,9,3.37281990051,empty,empty,3758167120.93,3758167120.94,3758157007.0,3758157006.97,port_timestamp,29.0769996643,10.6238002777,30.0422889448,1023.11814831,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
3,3758164205.51,9,3.37701010704,empty,empty,3758167120.93,3758167120.94,3758164205.0,3758164205.51,port_timestamp,30.2280006409,10.6280002594,30.079742295,1023.15180167,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
4,3758171408.02,9,3.38144993782,empty,empty,3758188179.0,3758188179.02,3758171408.0,3758171408.02,port_timestamp,30.1599998474,10.6402997971,30.1134734159,1023.17568133,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
5,3758178608.19,9,3.38413000107,empty,empty,3758188179.0,3758188179.02,3758178608.0,3758178608.19,port_timestamp,30.4009990692,10.6400995255,30.1400029536,1023.19745311,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
6,3758185807.35,9,3.38668990135,empty,empty,3758188179.0,3758188179.02,3758185807.0,3758185807.35,port_timestamp,28.8339996338,10.6372995377,30.168217064,1023.21278056,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
7,3758193006.23,9,3.39014005661,empty,empty,3758274247.28,3758274247.3,3758193006.0,3758193006.23,port_timestamp,29.7329998016,10.6394996643,30.2001142472,1023.24129819,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
8,3758200206.23,9,3.39454007149,empty,empty,3758274247.28,3758274247.3,3758200206.0,3758200206.23,port_timestamp,29.7240009308,10.644900322,30.2391067591,1023.27069345,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
9,3758207406.52,9,3.39914989471,empty,empty,3758274247.28,3758274247.3,3758207406.0,3758207406.52,port_timestamp,30.4489994049,10.6480998993,30.2817003255,1023.30658806,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
10,3758214605.86,9,3.40403008461,empty,empty,3758274247.28,3758274247.3,3758214606.0,3758214605.86,port_timestamp,30.7859992981,10.6545000076,30.3244635638,1023.34031943,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
11,3758221805.85,9,3.40956997871,empty,empty,3758274247.28,3758274247.3,3758221806.0,3758221805.85,port_timestamp,29.9759998322,10.6590003967,30.3757782667,1023.3758135,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
12,3758229006.81,9,3.41392993927,empty,empty,3758274255.66,3758274257.37,3758229007.0,3758229006.81,port_timestamp,28.2940006256,10.6570997238,30.4211161674,1023.40380941,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
13,3758236206.74,9,3.41791009903,empty,empty,3758274255.66,3758274257.37,3758236207.0,3758236206.74,port_timestamp,28.3159999847,10.6577997208,30.4598602438,1023.43394052,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
14,3758243405.76,9,3.42170000076,empty,empty,3758274255.66,3758274257.37,3758243406.0,3758243405.76,port_timestamp,28.9839992523,10.6555995941,30.4988866794,1023.4676999,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
15,3758250605.33,9,3.42496991158,empty,empty,3758274255.66,3758274257.37,3758250605.0,3758250605.33,port_timestamp,30.0960006714,10.6568002701,30.5297613149,1023.49655172,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
16,3758257807.1,9,3.42737007141,empty,empty,3758274255.66,3758274257.37,3758257807.0,3758257807.1,port_timestamp,30.5480003357,10.6559000015,30.5540621432,1023.51766659,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
17,3758265006.86,9,3.43015003204,empty,empty,3758274255.66,3758274257.37,3758265007.0,3758265006.86,port_timestamp,30.1900005341,10.655500412,30.5820297797,1023.53787237,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
18,3758272205.75,9,3.43229007721,empty,empty,3758274255.66,3758274257.37,3758272206.0,3758272205.75,port_timestamp,28.6979999542,10.6528997421,30.6059783838,1023.55020112,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
19,3758279406.71,9,3.43353009224,empty,empty,3758339330.29,3758339330.32,3758279407.0,3758279406.71,port_timestamp,29.1879997253,10.6514997482,30.619219289,1023.56295588,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
20,3758286605.61,9,3.43453001976,empty,empty,3758339330.29,3758339330.32,3758286606.0,3758286605.61,port_timestamp,29.5200004578,10.6514997482,30.6289749345,1023.57204823,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
21,3758293804.18,9,3.43600988388,empty,empty,3758339330.29,3758339330.33,3758293804.0,3758293804.18,port_timestamp,30.4349994659,10.6595001221,30.6365373515,1023.58072771,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
22,3758301007.73,9,3.43704009056,empty,empty,3758339330.29,3758339330.33,3758301008.0,3758301007.73,port_timestamp,30.6959991455,10.6630001068,30.6436839069,1023.58688334,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
23,3758308207.5,9,3.43737006187,empty,empty,3758339330.29,3758339330.33,3758308208.0,3758308207.5,port_timestamp,30.0499992371,10.6591997147,30.6503970924,1023.58981598,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
