obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3760216207.64,9,3.45381999016,empty,empty,3760219296.64,3760219297.86,3760216209.0,3760216207.64,port_timestamp,29.7210006714,10.404299736,31.0294409311,1023.92621982,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
1,3760223406.35,9,3.45627999306,empty,empty,3760391529.6,3760391529.62,3760223407.0,3760223406.35,port_timestamp,29.9549999237,10.4323997498,31.0299064034,1023.92294405,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
2,3760230606.09,9,3.45960998535,empty,empty,3760391529.6,3760391529.62,3760230606.0,3760230606.09,port_timestamp,29.7520008087,10.4708003998,31.0304297334,1023.91600324,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
3,3760237806.91,9,3.46071004868,empty,empty,3760391529.6,3760391529.62,3760237808.0,3760237806.91,port_timestamp,29.3770008087,10.4828996658,31.0312281626,1023.91290089,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
4,3760245005.78,9,3.46293997765,empty,empty,3760391529.6,3760391529.62,3760245007.0,3760245005.78,port_timestamp,29.2229995728,10.5074996948,31.0325248803,1023.90908396,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
5,3760252204.68,9,3.46141004562,empty,empty,3760391529.6,3760391529.62,3760252206.0,3760252204.68,port_timestamp,29.6840000153,10.4883003235,31.033466808,1023.91512509,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
6,3760259405.64,9,3.47024989128,empty,empty,3760391529.6,3760391529.62,3760259407.0,3760259405.64,port_timestamp,30.2569999695,10.5888996124,31.0354665009,1023.90233705,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
7,3760266605.28,9,3.46824002266,empty,empty,3760391529.6,3760391529.62,3760266606.0,3760266605.28,port_timestamp,30.5349998474,10.5642004013,31.0364031232,1023.90849718,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
8,3760273804.3,9,3.46789002419,empty,empty,3760391529.6,3760391529.62,3760273805.0,3760273804.3,port_timestamp,30.1009998322,10.5588998795,31.0376170645,1023.90836586,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
9,3760281004.72,9,3.46724009514,empty,empty,3760391529.6,3760391529.62,3760281006.0,3760281004.72,port_timestamp,29.0429992676,10.5504999161,31.0387433767,1023.90587661,29,13,29,29,29,29,29,29,29,21,47.13475,-124.27115
