obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3760043407.59,9,2.92785000801,empty,empty,3760044975.19,3760044975.2,3760043401.0,3760043407.59,port_timestamp,7.35799980164,8.34099960327,27.387916856,1021.2936539,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
1,3760054207.59,9,2.9290099144,empty,empty,3760131070.93,3760131070.95,3760054201.0,3760054207.59,port_timestamp,7.382999897,8.35079956055,27.3922563884,1021.29583464,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
2,3760065007.59,9,2.91259002686,empty,empty,3760131070.93,3760131070.95,3760065001.0,3760065007.59,port_timestamp,7.30800008774,8.13360023499,27.391591397,1021.32422611,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
3,3760075807.66,9,2.90188002586,empty,empty,3760131070.93,3760131070.95,3760075801.0,3760075807.66,port_timestamp,7.382999897,7.97510004044,27.4040979126,1021.35538697,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
4,3760086607.61,9,2.89116001129,empty,empty,3760131070.93,3760131070.95,3760086601.0,3760086607.61,port_timestamp,7.32499980927,7.81890010834,27.414675288,1021.38384865,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
5,3760097407.56,9,2.92110991478,empty,empty,3760131070.93,3760131070.95,3760097401.0,3760097407.56,port_timestamp,7.36600017548,8.21529960632,27.4161258503,1021.33276586,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
6,3760108207.51,9,2.89543008804,empty,empty,3760131070.93,3760131070.95,3760108201.0,3760108207.51,port_timestamp,7.3639998436,7.87260007858,27.4171436841,1021.37896838,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
7,3760119007.6,9,2.92994999886,empty,empty,3760131070.93,3760131070.95,3760119001.0,3760119007.6,port_timestamp,7.34899997711,8.35200023651,27.4010320505,1021.30238551,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
8,3760129807.6,9,2.93483996391,empty,empty,3760131085.12,3760131085.31,3760129801.0,3760129807.6,port_timestamp,7.34600019455,8.41090011597,27.4056568724,1021.2979642,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
9,3760140607.6,9,2.92213988304,empty,empty,3760219290.77,3760219290.79,3760140601.0,3760140607.6,port_timestamp,7.27099990845,8.17580032349,27.4576656181,1021.37016972,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
10,3760151407.6,9,2.91012001038,empty,empty,3760219290.77,3760219290.79,3760151401.0,3760151407.6,port_timestamp,7.37900018692,8.05620002747,27.4263770891,1021.36210743,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
11,3760162207.6,9,2.90405988693,empty,empty,3760219290.77,3760219290.79,3760162201.0,3760162207.6,port_timestamp,7.23400020599,7.96260023117,27.4366510971,1021.38186258,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
12,3760173007.6,9,2.92716002464,empty,empty,3760219290.77,3760219290.79,3760173001.0,3760173007.6,port_timestamp,7.42100000381,8.22690010071,27.4696760628,1021.37339793,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
13,3760183807.6,9,2.90388989449,empty,empty,3760219290.77,3760219290.79,3760183801.0,3760183807.6,port_timestamp,7.42600011826,7.97459983826,27.4254021897,1021.37234879,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
14,3760194607.6,9,2.90121006966,empty,empty,3760219290.77,3760219290.79,3760194601.0,3760194607.6,port_timestamp,7.27400016785,7.9251999855,27.4362455307,1021.3866443,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
15,3760205407.6,9,2.90489006042,empty,empty,3760219290.77,3760219290.79,3760205401.0,3760205407.6,port_timestamp,7.33599996567,7.97109985352,27.4385973633,1021.38273811,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
