obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3759597006.49,9,3.25815010071,empty,empty,3759614355.05,3759614355.07,3759597007.0,3759597006.49,port_timestamp,31.1189994812,10.5527000427,28.9685895481,1022.30377007,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
11,3759604207.2,9,3.26355004311,empty,empty,3759614355.05,3759614355.07,3759604208.0,3759604207.2,port_timestamp,29.7350006104,10.5960998535,28.9878098295,1022.30529703,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
12,3759611408.41,9,3.26134991646,empty,empty,3759614360.91,3759614361.58,3759611409.0,3759611408.41,port_timestamp,28.357000351,10.5445995331,29.0075917452,1022.32289953,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
13,3759618607.27,9,3.26056003571,empty,empty,3759635366.64,3759635366.66,3759618608.0,3759618607.27,port_timestamp,27.5400009155,10.5122003555,29.0258903229,1022.33874133,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
14,3759625807.57,9,3.26460003853,empty,empty,3759635366.64,3759635366.66,3759625808.0,3759625807.57,port_timestamp,28.3519992828,10.5399999619,29.0432548275,1022.35137962,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
15,3759633005.95,9,3.27025008202,empty,empty,3759635366.64,3759635366.66,3759633007.0,3759633005.95,port_timestamp,29.7749996185,10.5832996368,29.0638610428,1022.36674889,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
16,3759640205.45,9,3.27416992188,empty,empty,3759656371.47,3759656371.49,3759640206.0,3759640205.45,port_timestamp,30.5489997864,10.6035995483,29.0859630887,1022.38411944,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
17,3759647405.23,9,3.27568006516,empty,empty,3759656371.48,3759656371.49,3759647405.0,3759647405.23,port_timestamp,30.2999992371,10.576499939,29.1225112356,1022.41588292,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
18,3759654606.64,9,3.28354001045,empty,empty,3759656371.48,3759656371.49,3759654607.0,3759654606.64,port_timestamp,29.0060005188,10.597700119,29.1834496133,1022.45392971,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
19,3759661806.42,9,3.29004001617,empty,empty,3759679496.7,3759679496.72,3759661806.0,3759661806.42,port_timestamp,28.3729991913,10.6016998291,29.244468006,1022.49787344,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
20,3759669005.68,9,3.2995300293,empty,empty,3759679496.7,3759679496.72,3759669006.0,3759669005.68,port_timestamp,28.888999939,10.638999939,29.3077630918,1022.54328356,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
21,3759676208.07,9,3.30731010437,empty,empty,3759679496.7,3759679496.72,3759676209.0,3759676208.07,port_timestamp,30.218000412,10.6548995972,29.3710079852,1022.59586952,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
22,3759683408.01,9,3.31313991547,empty,empty,3759700469.24,3759700470.57,3759683408.0,3759683408.01,port_timestamp,31.2530002594,10.6603002548,29.4236042986,1022.64059526,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
23,3759690605.15,9,3.31804990768,empty,empty,3759700469.24,3759700470.57,3759690605.0,3759690605.15,port_timestamp,30.4279994965,10.655500412,29.4760993685,1022.67847648,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
