obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3758733007.54,9,2.93869996071,empty,empty,3758748930.51,3758748930.7,3758733001.0,3758733007.54,port_timestamp,7.19299983978,7.50990009308,28.1610088851,1022.00872808,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
11,3758740207.5,9,2.94831991196,empty,empty,3758748930.51,3758748930.7,3758740201.0,3758740207.5,port_timestamp,7.41200017929,7.58489990234,28.201751513,1022.03206422,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
12,3758747407.47,9,2.94868993759,empty,empty,3758748935.63,3758748937.65,3758747401.0,3758747407.47,port_timestamp,7.34100008011,7.59200000763,28.1999308736,1022.0293906,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
13,3758754609.54,9,2.95271992683,empty,empty,3758793060.73,3758793060.75,3758754601.0,3758754609.54,port_timestamp,7.15399980545,7.64449977875,28.1999733691,1022.02175976,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
14,3758761807.55,9,2.95321989059,empty,empty,3758793060.73,3758793060.75,3758761801.0,3758761807.55,port_timestamp,7.27699995041,7.66319990158,28.1900535962,1022.01211077,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
15,3758769007.54,9,2.95693993568,empty,empty,3758793060.73,3758793060.75,3758769001.0,3758769007.54,port_timestamp,7.24700021744,7.66800022125,28.2253624974,1022.03905538,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
16,3758776207.54,9,2.96992993355,empty,empty,3758793060.73,3758793060.75,3758776201.0,3758776207.54,port_timestamp,7.3109998703,7.83979988098,28.2228800327,1022.01486411,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
17,3758783407.54,9,2.98024988174,empty,empty,3758793060.73,3758793060.75,3758783401.0,3758783407.54,port_timestamp,7.34299993515,7.93970012665,28.250294803,1022.02324662,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
18,3758790607.54,9,2.98468995094,empty,empty,3758793060.73,3758793060.75,3758790601.0,3758790607.54,port_timestamp,7.39400005341,7.9861998558,28.2591728651,1022.02422765,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
19,3758797807.54,9,2.98765993118,empty,empty,3758835075.67,3758835075.69,3758797801.0,3758797807.54,port_timestamp,7.33900022507,8.02420043945,28.2595643215,1022.01918529,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
20,3758805007.54,9,2.96287989616,empty,empty,3758835075.67,3758835075.69,3758805001.0,3758805007.54,port_timestamp,7.32100009918,7.679500103,28.2785757447,1022.0796536,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
21,3758812207.54,9,2.9688398838,empty,empty,3758835075.67,3758835075.69,3758812201.0,3758812207.54,port_timestamp,7.3639998436,7.73029994965,28.3000696517,1022.09007204,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
22,3758819407.54,9,2.97118997574,empty,empty,3758835075.67,3758835075.69,3758819401.0,3758819407.54,port_timestamp,7.15600013733,7.73629999161,28.3200080142,1022.10397135,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
23,3758826607.54,9,2.98082995415,empty,empty,3758835075.67,3758835075.69,3758826601.0,3758826607.54,port_timestamp,7.00899982452,7.8516998291,28.3277044663,1022.09411359,29,29,29,29,29,29,29,29,29,21,47.13475,-124.27115
