obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3758315407.53,9,3.04327011108,empty,empty,3758339337.4,3758339339.53,3758315401.0,3758315407.53,port_timestamp,7.15299987793,8.98480033875,28.0671180856,1021.73372933,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
1,3758322607.51,9,3.024310112,empty,empty,3758339337.4,3758339339.53,3758322601.0,3758322607.51,port_timestamp,7.28399991989,8.73180007935,28.0732567781,1021.77535551,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
2,3758329807.48,9,3.02095007896,empty,empty,3758339337.4,3758339339.53,3758329801.0,3758329807.48,port_timestamp,7.35300016403,8.66989994049,28.0878185413,1021.79581897,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
3,3758337007.42,9,3.04934000969,empty,empty,3758339337.4,3758339339.53,3758337001.0,3758337007.42,port_timestamp,7.31799983978,8.98760032654,28.1266744107,1021.78062461,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
4,3758344207.52,9,3.05418992043,empty,empty,3758383463.88,3758383463.9,3758344201.0,3758344207.52,port_timestamp,7.23799991608,9.38689994812,27.8628578634,1021.5156515,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
5,3758351407.52,9,2.99286007881,empty,empty,3758383463.88,3758383463.9,3758351401.0,3758351407.52,port_timestamp,7.21199989319,8.36219978333,28.0428756953,1021.80288509,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
6,3758358607.52,9,3.01329994202,empty,empty,3758383463.88,3758383463.9,3758358601.0,3758358607.52,port_timestamp,7.35200023651,8.70759963989,27.9795039691,1021.70576427,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
7,3758365807.52,9,3.01816010475,empty,empty,3758383463.88,3758383463.9,3758365801.0,3758365807.52,port_timestamp,7.45599985123,8.75059986115,27.9953133596,1021.71251798,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
8,3758373007.53,9,2.97589993477,empty,empty,3758383463.88,3758383463.9,3758373001.0,3758373007.53,port_timestamp,7.22399997711,8.12880039215,28.0530670686,1021.84273712,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
9,3758380207.52,9,2.97061991692,empty,empty,3758383463.88,3758383463.9,3758380201.0,3758380207.52,port_timestamp,7.19999980927,8.06509971619,28.0490302561,1021.8480405,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
10,3758387407.52,9,2.97287988663,empty,empty,3758446475.83,3758446475.85,3758387401.0,3758387407.52,port_timestamp,7.3029999733,8.08699989319,28.0550148554,1021.8502601,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
11,3758394607.52,9,2.97072005272,empty,empty,3758446475.83,3758446475.85,3758394601.0,3758394607.52,port_timestamp,7.32000017166,8.05840015411,28.0553849243,1021.85447159,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
12,3758401807.53,9,2.99632000923,empty,empty,3758446481.84,3758446482.99,3758401801.0,3758401807.53,port_timestamp,7.45200014114,8.35350036621,28.0855018329,1021.83856016,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
13,3758409007.53,9,3.0029900074,empty,empty,3758446481.84,3758446482.99,3758409001.0,3758409007.53,port_timestamp,7.42899990082,8.45330047607,28.0749643574,1021.81641647,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
14,3758416207.52,9,3.00221991539,empty,empty,3758446481.84,3758446482.99,3758416201.0,3758416207.52,port_timestamp,7.52899980545,8.38959980011,28.1177122108,1021.8591572,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
15,3758423407.53,9,3.00114011765,empty,empty,3758446481.84,3758446482.99,3758423401.0,3758423407.53,port_timestamp,7.48699998856,8.37139987946,28.1210817065,1021.8641143,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
16,3758430607.53,9,2.96990990639,empty,empty,3758446481.84,3758446482.99,3758430601.0,3758430607.53,port_timestamp,7.25600004196,8.00930023193,28.0862851489,1021.88497541,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
17,3758437807.53,9,2.97052001953,empty,empty,3758446481.84,3758446482.99,3758437801.0,3758437807.53,port_timestamp,7.61299991608,7.96990013123,28.1241297513,1021.9215454,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
18,3758445007.53,9,2.96870994568,empty,empty,3758446481.84,3758446482.99,3758445001.0,3758445007.53,port_timestamp,7.45200014114,7.96519994736,28.1090560206,1021.90961498,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
19,3758452207.53,9,2.9673500061,empty,empty,3758490574.24,3758490574.28,3758452201.0,3758452207.53,port_timestamp,7.44600009918,7.94280004501,28.112833314,1021.91553206,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
20,3758459407.53,9,2.96743988991,empty,empty,3758490574.24,3758490574.28,3758459401.0,3758459407.53,port_timestamp,7.50600004196,7.92269992828,28.1299028534,1021.93186385,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
21,3758466607.53,9,2.96233010292,empty,empty,3758490574.24,3758490574.28,3758466601.0,3758466607.53,port_timestamp,7.10300016403,7.91940021515,28.0792645984,1021.89074528,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
22,3758473807.53,9,2.96651005745,empty,empty,3758490574.24,3758490574.28,3758473801.0,3758473807.53,port_timestamp,7.42500019073,7.90840005875,28.1317063741,1021.93480456,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
23,3758481007.53,9,2.96780991554,empty,empty,3758490574.24,3758490574.28,3758481001.0,3758481007.53,port_timestamp,7.20800018311,7.94210004807,28.118300977,1021.91881791,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
