obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3758833806.73,9,3.4325299263,empty,empty,3758835085.31,3758835085.78,3758833807.0,3758833806.73,port_timestamp,30.0550003052,10.1687002182,31.0176855401,1023.95761841,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
1,3758841005.93,9,3.37965011597,empty,empty,3758858162.47,3758858162.49,3758841006.0,3758841005.93,port_timestamp,29.5569992065,9.61940002441,30.9558407274,1023.99584437,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
2,3758848207.16,9,3.32197999954,empty,empty,3758858162.47,3758858162.49,3758848207.0,3758848207.16,port_timestamp,28.3649997711,9.13669967651,30.7835816927,1023.93105772,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
3,3758855407.18,9,3.2653400898,empty,empty,3758858162.47,3758858162.49,3758855408.0,3758855407.18,port_timestamp,28.9330005646,9.09309959412,30.2393640321,1023.51489444,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
4,3758862607.16,9,3.33357000351,empty,empty,3758879168.73,3758879168.79,3758862607.0,3758862607.16,port_timestamp,29.1970005035,9.96189975739,30.2001189265,1023.35003473,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
5,3758869807.93,9,3.36385989189,empty,empty,3758879168.73,3758879168.79,3758869808.0,3758869807.93,port_timestamp,30.7849998474,10.3446998596,30.1833802474,1023.28200401,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
6,3758877006.82,9,3.36669993401,empty,empty,3758879168.73,3758879168.79,3758877007.0,3758877006.82,port_timestamp,30.3260002136,10.3853998184,30.1780347626,1023.26904944,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
7,3758884207.55,9,3.36897993088,empty,empty,3758965291.14,3758965291.18,3758884208.0,3758884207.55,port_timestamp,30.5149993896,10.4146995544,30.1763147238,1023.2637334,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
8,3758891405.88,9,3.36588001251,empty,empty,3758965291.14,3758965291.18,3758891406.0,3758891405.88,port_timestamp,29.3710002899,10.3781995773,30.1762419481,1023.26450959,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
9,3758898606.82,9,3.36781001091,empty,empty,3758965291.14,3758965291.18,3758898607.0,3758898606.82,port_timestamp,28.7849998474,10.401599884,30.1762533434,1023.25800589,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
