obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3758041806.24,9,3.33414006233,empty,empty,3758057873.33,3758057873.34,3758041806.0,3758041806.24,port_timestamp,30.25,10.3825998306,29.8570921506,1023.01926246,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
11,3758049006.27,9,3.3333799839,empty,empty,3758057873.33,3758057873.34,3758049006.0,3758049006.27,port_timestamp,28.9939994812,10.3591995239,29.869257027,1023.02687825,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
12,3758056206.06,9,3.33407998085,empty,empty,3758057875.92,3758057876.4,3758056206.0,3758056206.06,port_timestamp,28.1219997406,10.3563995361,29.8788559944,1023.03086125,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
13,3758063406.11,9,3.34643006325,empty,empty,3758081032.76,3758081032.78,3758063406.0,3758063406.11,port_timestamp,29.0599994659,10.4896001816,29.8916120897,1023.02311177,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
14,3758070606.83,9,3.34873008728,empty,empty,3758081032.76,3758081032.78,3758070607.0,3758070606.83,port_timestamp,29.5860004425,10.4997997284,29.9058003839,1023.0348499,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
15,3758077805.87,9,3.35706996918,empty,empty,3758081032.76,3758081032.78,3758077806.0,3758077805.87,port_timestamp,30.2609996796,10.5797996521,29.9224016527,1023.03755555,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
16,3758085006.14,9,3.35842990875,empty,empty,3758101996.16,3758101996.18,3758085006.0,3758085006.14,port_timestamp,29.9969997406,10.5959997177,29.9226587459,1023.0338584,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
17,3758092207.45,9,3.35524010658,empty,empty,3758101996.16,3758101996.18,3758092207.0,3758092207.45,port_timestamp,29.3649997711,10.6015996933,29.8868364821,1023.00219043,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
18,3758099406.9,9,3.35230994225,empty,empty,3758101996.16,3758101996.18,3758099407.0,3758099406.9,port_timestamp,29.8780002594,10.6009998322,29.8581972451,1022.98232655,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
19,3758106604.26,9,3.35104990005,empty,empty,3758123033.0,3758123033.01,3758106604.0,3758106604.26,port_timestamp,29.9260005951,10.6042003632,29.8431270428,1022.9702844,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
20,3758113806.82,9,3.35351991653,empty,empty,3758123033.0,3758123033.02,3758113807.0,3758113806.82,port_timestamp,30.7770004272,10.6106996536,29.86185167,1022.98763991,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
21,3758121007.32,9,3.35612010956,empty,empty,3758123033.0,3758123033.02,3758121007.0,3758121007.32,port_timestamp,31.4960002899,10.61439991,29.8842008925,1023.0076824,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
22,3758128206.62,9,3.35877990723,empty,empty,3758144009.18,3758144009.19,3758128207.0,3758128206.62,port_timestamp,30.0510005951,10.6152000427,29.9103678947,1023.02134021,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
23,3758135406.76,9,3.36022996902,empty,empty,3758144009.18,3758144009.19,3758135407.0,3758135406.76,port_timestamp,29.5909996033,10.6125001907,29.9270732959,1023.03270665,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
