obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3759179407.57,9,3.23624992371,empty,empty,3759202662.57,3759202663.39,3759179408.0,3759179407.57,port_timestamp,29.0109996796,10.6259002686,28.6964187952,1022.0704536,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
1,3759186606.32,9,3.23609995842,empty,empty,3759202662.57,3759202663.39,3759186607.0,3759186606.32,port_timestamp,29.5079994202,10.6183996201,28.7006458546,1022.07722606,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
2,3759193803.92,9,3.23484992981,empty,empty,3759202662.57,3759202663.39,3759193804.0,3759193803.92,port_timestamp,30.0820007324,10.597700119,28.704411837,1022.08615467,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
3,3759201008.14,9,3.22851991653,empty,empty,3759202662.57,3759202663.4,3759201009.0,3759201008.14,port_timestamp,30.0830001831,10.5207996368,28.7026475538,1022.09735988,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
4,3759208204.98,9,3.18930006027,empty,empty,3759225765.48,3759225765.5,3759208205.0,3759208204.98,port_timestamp,29.452999115,10.0099000931,28.7182784588,1022.18860834,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
5,3759215405.45,9,3.21669006348,empty,empty,3759225765.48,3759225765.5,3759215406.0,3759215405.45,port_timestamp,29.4230003357,10.366900444,28.7075196974,1022.12312859,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
6,3759222607.58,9,3.22137999535,empty,empty,3759225765.48,3759225765.5,3759222608.0,3759222607.58,port_timestamp,30.5200004578,10.4292001724,28.7042645873,1022.11550481,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
7,3759229806.03,9,3.2227499485,empty,empty,3759246758.98,3759246759.01,3759229806.0,3759229806.03,port_timestamp,30.6089992523,10.4411001205,28.7083638678,1022.11717043,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
8,3759237006.04,9,3.2172100544,empty,empty,3759246758.98,3759246759.01,3759237006.0,3759237006.04,port_timestamp,31.6019992828,10.3605003357,28.7168589325,1022.14135475,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
9,3759244205.01,9,3.20808005333,empty,empty,3759246758.98,3759246759.01,3759244206.0,3759244205.01,port_timestamp,29.4150009155,10.2237997055,28.7353894401,1022.16778968,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
10,3759251406.89,9,3.16809010506,empty,empty,3759267764.6,3759267764.62,3759251407.0,3759251406.89,port_timestamp,28.9710006714,9.68509960175,28.7649503587,1022.27345912,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
11,3759258607.97,9,2.98925995827,empty,empty,3759267764.6,3759267764.62,3759258608.0,3759258607.97,port_timestamp,27.797000885,7.75129985809,28.489375369,1022.32977004,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
12,3759265806.77,9,3.115639925,empty,empty,3759267777.41,3759267780.89,3759265807.0,3759265806.77,port_timestamp,28.4720001221,9.70540046692,28.223186242,1021.84557954,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
13,3759273005.7,9,3.14337992668,empty,empty,3759288816.54,3759288816.56,3759273006.0,3759273005.7,port_timestamp,29.0270004272,10.0896997452,28.1993529976,1021.76984795,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
14,3759280203.75,9,3.14803004265,empty,empty,3759288816.54,3759288816.56,3759280204.0,3759280203.75,port_timestamp,29.6879997253,10.1499996185,28.1982941927,1021.7625212,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
15,3759287408.04,9,3.12842011452,empty,empty,3759288816.54,3759288816.56,3759287409.0,3759287408.04,port_timestamp,30.9950008392,9.8985004425,28.1988641461,1021.80833568,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
16,3759294605.67,9,3.11621999741,empty,empty,3759311905.1,3759311905.12,3759294606.0,3759294605.67,port_timestamp,29.6550006866,9.73279953003,28.2070781833,1021.83420662,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
17,3759301806.54,9,3.12947010994,empty,empty,3759311905.1,3759311905.12,3759301806.0,3759301806.54,port_timestamp,29.3700008392,9.90699958801,28.203319487,1021.80306973,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
18,3759309006.07,9,3.14601993561,empty,empty,3759311905.1,3759311905.12,3759309007.0,3759309006.07,port_timestamp,29.2329998016,10.0953998566,28.2210187668,1021.78676238,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
19,3759316206.08,9,3.16098999977,empty,empty,3759332911.39,3759332911.4,3759316206.0,3759316206.08,port_timestamp,30.1790008545,10.2680997849,28.23451336,1021.77421582,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
20,3759323404.38,9,3.17116999626,empty,empty,3759332911.39,3759332911.4,3759323404.0,3759323404.38,port_timestamp,31.5580005646,10.3770999908,28.2497859351,1021.77495858,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
21,3759330605.47,9,3.17652988434,empty,empty,3759332911.39,3759332911.4,3759330606.0,3759330605.47,port_timestamp,30.9589996338,10.4281997681,28.2631464391,1021.77440219,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
22,3759337805.44,9,3.17710995674,empty,empty,3759353893.96,3759353894.02,3759337805.0,3759337805.44,port_timestamp,28.9610004425,10.4174995422,28.2779172036,1021.77852679,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
23,3759345007.47,9,3.17726993561,empty,empty,3759353893.96,3759353894.02,3759345007.0,3759345007.47,port_timestamp,28.547000885,10.4001998901,28.2930819458,1021.79123198,29,29,29,29,29,29,29,29,29,29,47.13475,-124.27115
