obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
0,3759179408.52,9,2.99001002312,empty,empty,3759202665.57,3759202666.68,3759179403.0,3759179408.52,port_timestamp,1.28199994564,7.69059991837,28.5579417699,1022.2696485,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
1,3759190210.65,9,3.02013993263,empty,empty,3759202665.57,3759202666.68,3759190205.0,3759190210.65,port_timestamp,1.31799995899,7.77930021286,28.8024811082,1022.44999915,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
2,3759201008.65,9,2.90454006195,empty,empty,3759202665.57,3759202666.68,3759201003.0,3759201008.65,port_timestamp,1.31599998474,7.68909978867,27.6597382301,1021.56519583,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
3,3759211808.04,9,2.93145990372,empty,empty,3759225767.29,3759225767.31,3759211803.0,3759211808.04,port_timestamp,1.32400000095,7.73140001297,27.9087373224,1021.75511044,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
4,3759222607.95,9,2.98296999931,empty,empty,3759225767.29,3759225767.31,3759222603.0,3759222607.95,port_timestamp,1.34200000763,7.72100019455,28.4588648258,1022.18818718,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
5,3759233408.86,9,2.85710000992,empty,empty,3759246759.73,3759246760.32,3759233403.0,3759233408.86,port_timestamp,1.37999999523,7.5829000473,27.2450321228,1021.253658,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
6,3759244207.95,9,2.83434009552,empty,empty,3759246759.73,3759246760.32,3759244203.0,3759244207.95,port_timestamp,1.38100004196,7.41179990768,27.1392696237,1021.19213336,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
7,3759255009.88,9,2.84248995781,empty,empty,3759267765.1,3759267765.11,3759255005.0,3759255009.88,port_timestamp,1.3789999485,7.37779998779,27.2519745537,1021.28485173,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
8,3759265809.17,9,2.81938004494,empty,empty,3759267779.71,3759267783.72,3759265804.0,3759265809.17,port_timestamp,1.42700004578,7.95690011978,26.5627914537,1020.67096498,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
9,3759276609.6,9,2.7882900238,empty,empty,3759288816.94,3759288816.96,3759276604.0,3759276609.6,port_timestamp,1.42599999905,7.94059991837,26.2525858685,1020.42995812,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
10,3759287407.94,9,2.81188988686,empty,empty,3759288816.94,3759288816.96,3759287403.0,3759287407.94,port_timestamp,1.40699994564,7.82889986038,26.582176327,1020.70253075,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
11,3759298211.44,9,2.76850008965,empty,empty,3759311905.51,3759311905.53,3759298206.0,3759298211.44,port_timestamp,1.38300001621,7.43179988861,26.4304849713,1020.63323142,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
12,3759309010.12,9,2.76633000374,empty,empty,3759311905.51,3759311905.53,3759309005.0,3759309010.12,port_timestamp,1.38199996948,7.3873000145,26.4415633264,1020.64738416,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
13,3759319809.91,9,2.79801011086,empty,empty,3759332911.79,3759332911.82,3759319804.0,3759319809.91,port_timestamp,1.40999996662,7.55709981918,26.6446178128,1020.78588258,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
14,3759330611.98,9,2.7925798893,empty,empty,3759332911.79,3759332911.82,3759330607.0,3759330611.98,port_timestamp,1.40999996662,7.52689981461,26.6107734295,1020.76309052,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
15,3759341408.37,9,2.81396007538,empty,empty,3759353894.51,3759353894.53,3759341403.0,3759341408.37,port_timestamp,1.43200004101,7.70109987259,26.7013153848,1020.81234432,29,13,29,13,29,13,29,13,29,13,47.13475,-124.27115
