obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3759769806.43,9,3.40742993355,empty,empty,3759786587.32,3759786587.33,3759769807.0,3759769806.43,port_timestamp,30.5680007935,10.6610002518,30.3527375073,1023.36023701,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
11,3759777007.51,9,3.4131500721,empty,empty,3759786587.32,3759786587.33,3759777008.0,3759777007.51,port_timestamp,31.2409992218,10.6600999832,30.4097245358,1023.40778869,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
12,3759784207.44,9,3.41829991341,empty,empty,3759786593.73,3759786594.44,3759784208.0,3759784207.44,port_timestamp,29.158000946,10.6606998444,30.4609557474,1023.43811067,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
13,3759791406.31,9,3.42194008827,empty,empty,3759807600.76,3759807601.12,3759791407.0,3759791406.31,port_timestamp,28.0769996643,10.6464004517,30.5093092044,1023.47325996,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
14,3759798607.65,9,3.4250099659,empty,empty,3759807600.76,3759807601.12,3759798608.0,3759798607.65,port_timestamp,27.4379997253,10.6295995712,30.5539725874,1023.5079577,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
15,3759805808.09,9,3.42913007736,empty,empty,3759807600.76,3759807601.12,3759805809.0,3759805808.09,port_timestamp,29.3250007629,10.6475000381,30.5789912225,1023.53294302,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
16,3759813005.65,9,3.43319010735,empty,empty,3759830699.08,3759830699.09,3759813006.0,3759813005.65,port_timestamp,29.8409996033,10.6672000885,30.6024421631,1023.55020198,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
17,3759820205.61,9,3.43466997147,empty,empty,3759830699.08,3759830699.09,3759820206.0,3759820205.61,port_timestamp,30.9869995117,10.6553001404,30.6265783854,1023.57619284,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
18,3759827406.62,9,3.43315005302,empty,empty,3759830699.08,3759830699.09,3759827407.0,3759827406.62,port_timestamp,30.3959999084,10.6166000366,30.6442315099,1023.59377026,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
19,3759834606.12,9,3.42663002014,empty,empty,3759851708.65,3759851708.66,3759834606.0,3759834606.12,port_timestamp,28.5,10.5179004669,30.6632764745,1023.61658178,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
20,3759841805.13,9,3.42439007759,empty,empty,3759851708.65,3759851708.66,3759841805.0,3759841805.13,port_timestamp,28.2210006714,10.4722995758,30.6795161394,1023.63558437,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
21,3759849006.39,9,3.42493009567,empty,empty,3759851708.65,3759851708.66,3759849007.0,3759849006.39,port_timestamp,29.1009998322,10.4717998505,30.684944821,1023.64387413,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
22,3759856207.22,9,3.42522001266,empty,empty,3759872705.37,3759872705.38,3759856207.0,3759856207.22,port_timestamp,30.5039997101,10.4645996094,30.6933170276,1023.65795011,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
23,3759863405.23,9,3.4221599102,empty,empty,3759872705.37,3759872705.38,3759863405.0,3759863405.23,port_timestamp,30.8519992828,10.4231004715,30.6977185,1023.66987552,29,29,29,29,29,29,29,21,29,21,47.13475,-124.27115
