obs,time,deployment,conductivity,date_time_string,dcl_controller_timestamp,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,temp,practical_salinity,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
10,3759424206.11,9,3.21281003952,empty,empty,3759440001.85,3759440001.9,3759424206.0,3759424206.11,port_timestamp,30.0839996338,10.6847000122,28.4204076154,1021.85101269,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
11,3759431405.96,9,3.20953011513,empty,empty,3759440001.85,3759440001.9,3759431406.0,3759431405.96,port_timestamp,28.3040008545,10.6295003891,28.431867028,1021.86089699,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
12,3759438607.58,9,3.2073199749,empty,empty,3759440006.78,3759440006.79,3759438608.0,3759438607.58,port_timestamp,27.2609996796,10.5806999207,28.4485703939,1021.8771292,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
13,3759445805.46,9,3.21058011055,empty,empty,3759463120.07,3759463120.08,3759445806.0,3759445805.46,port_timestamp,27.8729991913,10.6028995514,28.4630263733,1021.8875259,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
14,3759453007.24,9,3.21705007553,empty,empty,3759463120.07,3759463120.08,3759453007.0,3759453007.24,port_timestamp,29.357000351,10.6613998413,28.4803135986,1021.89812346,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
15,3759460207.21,9,3.22104001045,empty,empty,3759463120.07,3759463120.08,3759460208.0,3759460207.21,port_timestamp,30.8299999237,10.6808996201,28.5036341202,1021.91975285,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
16,3759467407.14,9,3.22041988373,empty,empty,3759505128.04,3759505128.05,3759467407.0,3759467407.14,port_timestamp,30.0520000458,10.6393995285,28.5302141265,1021.94369238,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
17,3759474605.69,9,3.21743988991,empty,empty,3759505128.04,3759505128.05,3759474606.0,3759474605.69,port_timestamp,29.6900005341,10.565199852,28.5590763619,1021.97663796,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
18,3759481806.14,9,3.21779990196,empty,empty,3759505128.04,3759505128.05,3759481807.0,3759481806.14,port_timestamp,28.8819999695,10.5255002975,28.5939953787,1022.00661089,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
19,3759489005.95,9,3.22282004356,empty,empty,3759505128.04,3759505128.05,3759489006.0,3759489005.95,port_timestamp,29.0219993591,10.5457000732,28.6274551601,1022.02998406,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
20,3759496205.62,9,3.22997999191,empty,empty,3759505128.04,3759505128.05,3759496206.0,3759496205.62,port_timestamp,30.9190006256,10.592300415,28.6605135336,1022.05670549,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
21,3759503407.61,9,3.23586010933,empty,empty,3759505128.04,3759505128.05,3759503408.0,3759503407.61,port_timestamp,31.2950000763,10.6291999817,28.689126539,1022.07462221,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
22,3759510605.28,9,3.24004006386,empty,empty,3759528251.08,3759528251.09,3759510605.0,3759510605.28,port_timestamp,30.6909999847,10.6497001648,28.7142689714,1022.08805685,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
23,3759517805.93,9,3.23975992203,empty,empty,3759528251.08,3759528251.09,3759517806.0,3759517805.93,port_timestamp,29.4619998932,10.6183004379,28.7366624346,1022.10504825,29,21,29,29,29,29,29,21,29,21,47.13475,-124.27115
